P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
543_2,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,4537
543_3,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364
543_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
544_0,15,77,93,99,43,17,75,86,89,9,12,78,36,39,82,13,92,66,50,18,39,12,44,50,60,97,0,32,47,27,27,13,95,95,65,4,94,86,36,99,82,19,66,95,73,66,86,41,73,20,26,26,100,73,67,33,56,90,78,46,13,80,27,32,34,16,76,61,34,78,25,72,83,55,38,30,43,0,51,66,68,85,0,38,49,79,74,34,91,56,81,85,99,63,55,8,73,33,50,77,24,61,56,79,48,19,0,37,22,34,1,59,0,31,41,8,29,4,28,23
544_1,40,25,25,29,85,6,5,23,96,50,98,79,65,19,43,42,36,58,63,55,7,62,34,47,25,8,93,83,90,70,2,97,46,52,81,88,12,38,7,45,11,25,79,42,40,78,99,66,35,64,89,64,72,25,75,26,75,49,18,59,28,24,4,31,22,36,2,32,92,66,16,7,11,5,75,2,15,89,15,6,12,94,25,99,20,6,30,81,54,18,5,44,71,75,71,11,4,51,77,98,27,11,77,95,10,14,64,50,96,94,20,40,47,42,16,59,15,51,87,6
544_2,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259
544_3,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374
544_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
545_0,36,3,83,5,82,45,70,87,80,4,15,65,90,0,81,23,17,73,57,50,46,29,49,18,58,27,79,21,48,1,39,24,73,0,51,87,53,6,52,9,48,34,4,27,20,40,67,68,59,13,43,5,69,92,36,14,56,61,66,11,22,26,13,65,51,17,57,77,48,59,90,74,33,6,0,11,36,95,2,61,45,82,0,0,61,50,19,78,63,3,80,84,89,93,91,29,65,53,37,55,28,30,65,63,92,57,42,16,44,96,53,59,53,44,45,43,26,10,43,10
545_1,79,2,96,79,5,43,18,8,95,27,14,11,47,65,48,40,26,52,75,6,22,57,14,53,86,65,1,5,5,63,10,87,20,19,68,86,94,93,17,10,43,25,30,20,69,3,6,75,51,5,34,10,88,50,73,81,24,14,2,29,0,8,39,13,53,8,2,58,84,53,39,29,3,55,35,47,74,43,99,19,6,5,0,33,78,42,1,33,79,9,11,65,23,93,13,35,39,0,99,27,88,38,87,56,73,23,6,46,16,29,54,62,2,12,13,73,56,43,38,33
545_2,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715
545_3,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
545_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
546_0,93,70,14,83,64,100,26,16,70,58,70,32,31,22,57,7,77,16,55,4,6,34,78,78,30,38,4,33,68,47,44,15,47,1,90,80,94,37,8,87,88,32,34,54,16,63,29,59,32,71,28,45,86,33,62,13,93,92,29,85,69,58,76,5,52,88,45,84,37,92,93,71,66,30,48,90,45,10,23,36,26,55,72,95,15,32,83,100,76,57,25,28,40,69,40,37,30,70,42,72,66,24,82,43,98,85,59,62,29,18,13,46,59,82,11,78,70,43,76,56
546_1,69,86,42,1,77,8,55,24,81,32,50,26,99,72,61,55,38,89,49,19,94,88,22,76,26,59,7,4,45,93,11,54,39,12,34,94,15,89,13,82,19,93,89,69,92,63,18,65,26,73,47,0,63,26,22,76,90,56,6,50,7,64,61,16,71,97,47,2,97,74,84,24,24,52,95,46,49,100,29,55,13,55,4,18,34,96,38,51,37,56,55,72,65,5,84,72,21,42,16,53,38,57,19,57,12,93,81,94,93,24,51,23,84,75,64,5,21,41,99,100
546_2,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692,46692
546_3,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342,6342
546_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
547_0,27,78,56,57,70,84,33,79,11,25,59,96,22,18,3,75,87,78,9,38,73,55,94,27,92,0,16,47,71,43,36,91,57,36,78,86,58,64,37,35,66,17,13,54,12,100,24,10,0,59,69,8,16,83,92,4,12,33,18,87,27,91,10,60,13,11,70,23,44,37,61,9,4,39,55,89,11,71,28,70,77,12,85,0,27,83,13,99,11,22,56,57,29,5,14,45,86,43,84,53,38,97,21,65,62,4,35,23,2,87,3,61,44,14,90,3,37,51,48,24
547_1,92,1,39,69,41,4,1,28,38,97,82,2,59,45,24,43,4,97,58,95,18,59,48,3,78,8,22,91,43,40,86,37,38,79,45,85,58,18,28,33,30,17,13,94,50,69,91,79,28,25,10,86,48,53,75,95,56,17,42,68,72,9,21,96,57,36,42,13,47,18,20,5,83,90,5,62,34,92,76,41,40,58,75,84,26,47,20,93,55,52,63,95,99,16,92,62,42,73,52,66,82,39,50,91,34,25,47,78,25,38,17,95,23,36,97,76,22,27,47,61
547_2,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927
547_3,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136
547_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
548_0,10,100,33,51,45,22,70,33,68,74,17,72,12,75,4,53,58,29,36,5,88,37,19,20,19,62,19,4,2,10,54,19,98,57,81,81,12,65,56,29,46,38,83,20,7,31,12,55,66,16,62,89,29,0,53,15,79,76,41,68,15,28,0,64,66,45,71,97,47,79,5,77,49,50,62,91,52,10,91,56,98,89,42,27,65,83,63,92,72,81,44,3,98,26,16,82,49,5,12,62,59,82,55,86,40,12,64,23,95,80,34,56,48,14,40,25,72,13,53,42
548_1,48,23,62,13,59,88,59,74,58,78,2,38,14,14,68,55,1,42,27,2,53,29,67,82,23,12,85,86,63,10,36,1,53,71,45,14,0,96,28,46,87,38,23,77,64,97,63,53,28,100,49,16,35,47,49,74,5,8,27,55,81,70,79,0,11,83,28,76,44,30,10,58,28,29,30,37,75,63,94,61,87,97,11,38,31,41,84,95,42,81,39,80,69,57,31,56,32,73,26,28,87,19,2,59,38,35,81,29,16,94,91,96,29,90,22,12,12,96,39,7
548_2,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854,7854
548_3,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
548_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
549_0,55,88,36,72,28,15,78,40,22,39,85,29,78,39,74,95,47,94,79,83,37,85,34,7,15,34,86,1,19,74,48,44,100,45,10,28,30,24,20,62,89,52,47,93,98,56,77,7,33,100,25,4,19,76,55,72,41,34,27,25,18,22,82,74,23,63,38,48,85,45,95,19,59,89,19,76,77,21,1,77,68,59,10,66,71,27,22,29,77,49,100,37,89,8,100,18,61,8,93,13,9,17,6,68,23,60,28,3,76,40,49,59,73,43,12,60,11,54,39,19
549_1,66,65,73,15,78,93,82,19,21,22,0,15,91,54,82,6,29,51,47,37,93,53,95,76,7,43,8,50,53,18,96,36,17,31,50,33,87,53,39,14,82,8,6,49,1,5,78,63,37,59,12,89,40,9,69,70,79,96,63,53,33,51,58,82,13,43,4,47,6,25,68,14,33,63,10,31,64,11,2,93,2,54,67,91,90,9,45,67,62,37,6,27,78,92,25,100,82,94,20,29,17,95,36,73,23,46,22,29,70,59,56,99,49,80,20,32,75,83,54,56
549_2,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807
549_3,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596
549_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
550_0,10,72,96,26,85,91,5,85,76,99,86,75,50,80,34,79,65,57,31,26,75,92,41,59,84,55,0,45,97,55,61,44,25,95,76,90,95,92,89,62,46,97,66,31,49,8,73,68,21,41,27,87,48,37,63,88,16,84,61,22,33,32,51,92,13,17,68,92,56,33,19,50,47,95,56,74,11,74,22,31,16,15,19,93,65,98,18,59,85,98,24,41,100,97,64,88,14,53,23,19,87,53,3,14,73,43,77,68,50,58,69,21,42,95,18,47,54,50,93,85
550_1,46,54,0,46,68,7,58,44,6,31,36,33,68,60,90,78,7,23,60,61,89,23,31,35,69,16,12,13,92,81,71,40,14,21,17,37,0,0,43,29,4,41,10,88,24,57,76,58,95,82,39,40,64,87,29,99,69,22,32,46,81,55,5,68,83,8,11,35,49,76,4,14,39,85,23,93,77,56,93,89,38,24,74,84,50,7,97,46,53,50,30,89,24,74,59,27,86,60,57,61,25,15,26,47,93,51,3,57,55,79,44,7,40,11,61,89,78,85,73,10
550_2,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111
550_3,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380
550_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
551_0,7,44,53,12,23,61,79,43,32,6,94,48,35,9,87,43,71,41,13,73,20,5,58,90,87,26,55,83,43,1,4,43,63,26,83,12,25,15,53,74,97,12,14,68,70,84,40,97,66,82,48,36,0,1,81,37,31,64,47,61,71,67,76,55,12,54,46,40,88,98,95,6,42,88,5,37,76,65,75,36,37,17,5,12,86,97,33,29,43,30,29,68,5,91,91,52,100,88,87,46,35,66,38,92,84,62,32,22,99,94,24,19,87,75,85,70,45,33,64,33
551_1,45,47,47,49,63,36,77,64,66,5,94,47,15,59,40,34,6,78,81,82,21,28,34,56,42,23,70,40,58,5,1,46,78,75,35,23,17,28,32,69,21,77,20,65,41,64,37,21,6,61,88,72,76,5,68,2,35,100,40,84,82,0,12,99,78,80,60,53,15,50,6,10,46,32,8,48,84,14,69,32,71,61,79,71,93,97,26,75,86,49,30,85,87,75,36,72,95,23,62,5,45,87,47,70,4,87,22,36,97,11,21,89,44,42,12,35,32,40,78,11
551_2,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593,7593
551_3,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307
551_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
552_0,54,3,41,77,71,10,9,47,14,63,26,96,63,43,16,38,68,64,26,82,50,78,82,6,86,41,76,22,85,79,4,51,49,27,11,14,80,80,38,18,25,1,34,70,77,21,100,13,91,39,43,59,94,6,56,21,50,60,16,84,16,49,86,68,24,32,29,63,31,12,33,54,20,60,19,30,41,25,37,79,55,57,98,64,35,90,42,43,31,47,79,75,33,11,9,53,91,60,17,19,13,54,22,95,93,34,31,20,46,73,45,80,11,0,88,27,70,12,50,88
552_1,58,34,14,9,69,49,58,84,33,67,91,37,33,62,30,93,86,22,82,9,29,72,11,89,80,68,19,82,95,56,2,2,44,60,6,66,50,42,84,22,38,79,37,79,22,96,74,35,95,93,9,86,73,61,38,99,63,40,86,55,59,19,90,33,7,89,56,63,95,47,18,18,30,88,85,0,12,26,33,78,73,81,31,9,41,63,27,57,65,31,23,41,35,66,22,53,5,47,79,99,3,88,33,85,39,75,17,99,42,19,78,19,27,95,75,12,18,24,72,50
552_2,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663
552_3,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194,2194
552_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
553_0,81,36,80,44,51,14,17,61,9,8,21,100,96,58,73,78,31,83,82,91,81,52,81,93,33,8,27,18,43,11,72,46,66,67,60,95,46,62,10,52,4,30,37,35,44,77,26,37,60,53,95,18,74,14,78,29,91,6,70,19,26,29,51,17,67,28,65,69,47,91,61,14,76,71,80,28,40,69,58,92,91,19,43,50,5,83,2,17,4,5,25,16,25,40,84,87,92,34,44,5,7,11,94,51,62,54,14,47,64,94,6,3,56,90,97,59,45,51,75,71
