P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
72_3,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347
72_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
73_0,51,65,53,55,72,48,16,29,46,21,70,89,78,59,23,67,83,59,42,76,84,10,32,34,52,68,21,34,44,31,16,17,41,41,7,40,67,7,60,21,44,94,45,83,65,33,21,8,94,97,51,13,14,32,55,21,72,47,62,71,73,77,2,20,39,1,63,27,67,92,55,38,32,75,14,49,88,55,7,28,64,62,2,35,73,57,47,13,47,86,100,61,40,29,20,24,93,68,80,12,12,71,54,80,91,20,67,92,0,78,42,83,50,38,78,38,66,84,25,62
73_1,84,83,28,72,17,54,66,5,29,84,84,95,57,64,51,93,9,91,16,50,24,22,18,61,37,65,11,70,53,50,89,73,2,23,3,25,7,99,84,66,68,83,57,4,47,21,60,59,21,3,81,44,86,48,37,51,87,1,55,60,69,48,11,56,30,29,93,38,20,48,47,0,70,86,96,11,93,68,1,77,83,64,89,6,60,41,27,39,49,0,39,83,57,3,39,8,63,22,51,27,68,9,73,10,33,90,54,10,62,8,14,88,84,6,47,30,74,87,84,38
73_2,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382,8382
73_3,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196
73_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
74_0,39,31,97,33,37,100,88,32,75,30,63,23,71,48,47,83,0,51,86,72,49,43,37,73,43,63,42,5,33,9,53,10,75,15,93,80,92,59,58,66,23,98,26,0,63,35,28,57,94,37,69,34,1,50,10,23,48,59,93,96,8,50,42,79,68,16,35,89,81,35,9,48,57,24,30,40,36,3,87,9,33,96,38,46,49,32,23,30,61,61,59,31,75,71,91,3,78,97,21,39,21,30,80,2,15,77,32,42,4,88,46,53,12,59,36,9,11,97,74,61
74_1,85,87,74,46,9,53,71,72,20,10,56,20,52,90,11,28,42,22,65,7,83,82,43,62,57,51,29,30,61,61,70,83,13,72,16,32,93,1,45,92,23,82,9,66,100,87,81,27,70,55,46,26,52,88,70,9,1,19,34,16,83,59,71,31,42,7,4,50,7,37,33,52,7,67,62,18,31,68,2,75,69,40,47,41,17,38,81,87,6,85,23,80,16,59,47,95,91,90,43,26,5,88,22,28,27,41,84,93,49,33,13,63,54,85,1,26,33,58,38,57
74_2,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688,5688
74_3,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890,890
74_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
75_0,48,86,87,37,26,80,58,65,39,52,61,25,82,80,58,66,65,31,80,6,19,20,78,94,70,80,34,85,81,15,100,19,63,67,37,4,31,11,94,94,84,68,36,15,30,62,18,92,57,34,75,39,87,73,37,29,25,1,90,19,68,43,25,56,71,45,84,30,36,48,63,6,63,21,25,83,17,23,23,28,25,43,9,51,41,44,22,40,81,88,3,79,69,46,13,92,12,72,79,53,87,41,62,26,64,16,99,24,62,99,38,77,63,70,13,95,29,74,89,16
75_1,84,59,80,99,21,30,73,87,5,55,94,71,55,33,53,47,5,85,97,79,42,89,87,24,88,7,37,90,94,63,77,54,78,80,10,74,95,25,59,25,31,84,75,57,94,98,2,43,57,71,9,34,63,79,80,8,18,72,49,82,30,11,31,47,35,25,88,51,10,59,47,36,38,99,10,4,49,68,53,56,79,68,51,86,57,7,28,12,75,8,3,50,93,60,69,14,51,35,32,91,40,53,69,41,68,80,59,44,12,1,84,89,43,56,60,25,88,90,36,27
75_2,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461
75_3,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
75_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
76_0,72,96,29,24,52,17,70,24,75,23,98,1,53,42,38,82,97,57,61,38,50,31,6,64,49,89,3,86,34,13,90,94,21,100,49,38,90,60,42,40,86,67,53,73,36,22,3,69,3,77,37,8,55,79,30,14,62,52,4,22,91,35,96,90,4,77,22,61,68,99,100,99,28,20,73,96,80,70,56,99,94,58,0,44,27,0,55,6,51,61,85,50,58,56,9,61,61,41,19,3,21,9,22,66,98,75,0,50,96,2,54,32,47,72,14,55,1,28,43,82
76_1,47,42,26,51,48,49,23,0,55,19,17,78,74,64,94,90,12,74,97,84,17,89,34,85,82,75,96,34,44,13,66,79,25,98,3,1,58,61,29,82,93,17,29,0,29,2,81,84,61,46,10,30,98,96,10,42,13,2,66,47,70,9,99,41,87,83,22,24,82,51,68,82,37,1,82,36,51,20,95,15,47,36,88,64,63,46,17,29,36,63,40,81,93,27,54,72,1,62,98,17,60,11,17,95,57,24,17,80,86,86,45,99,2,90,42,29,64,5,84,25
76_2,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470,8470
76_3,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405
76_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
77_0,83,76,63,8,14,35,64,1,65,85,1,43,11,25,52,45,79,62,57,50,21,21,24,54,66,64,23,77,80,47,53,7,76,22,24,39,25,93,88,79,42,33,83,16,67,94,88,87,33,16,26,29,24,25,88,5,64,39,73,43,87,2,46,19,44,16,41,88,55,26,94,27,45,93,56,7,10,93,84,50,92,50,78,79,90,38,50,43,34,70,29,36,30,25,9,85,97,68,28,56,38,77,54,29,88,85,61,96,46,82,53,71,98,63,72,69,37,34,92,36
77_1,67,40,10,31,8,91,41,47,0,24,28,32,13,67,82,85,7,8,38,9,26,11,84,69,98,97,45,95,18,63,86,44,56,30,57,79,45,59,11,67,99,13,7,6,72,52,53,33,90,33,77,43,81,96,38,98,44,53,15,68,92,91,79,33,98,23,98,21,53,38,100,12,26,40,64,70,99,59,92,1,62,15,74,66,40,46,53,95,49,75,30,22,11,77,25,58,51,50,49,92,53,16,34,69,57,1,54,19,51,85,50,83,27,15,77,55,2,49,69,38
77_2,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677,5677
77_3,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264
77_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
78_0,5,86,35,60,85,49,28,75,0,16,82,8,19,23,23,45,71,21,35,86,92,75,50,40,92,91,100,82,36,47,16,17,79,90,0,81,76,5,55,76,13,5,100,64,57,83,52,16,58,31,79,52,41,15,52,61,43,17,37,61,3,100,85,75,62,51,62,41,38,82,43,30,3,68,90,58,80,15,90,60,30,69,38,77,12,34,30,4,98,73,49,10,46,89,61,66,8,53,80,72,84,88,28,53,88,97,84,47,69,68,66,51,69,33,90,21,27,44,65,84
78_1,10,83,27,44,50,1,31,95,89,24,87,63,60,50,99,91,45,47,77,20,3,45,53,26,56,55,62,8,11,14,49,69,4,82,50,18,52,19,87,86,70,84,26,50,65,18,87,33,49,96,22,23,8,22,82,68,71,56,73,60,52,8,57,85,12,83,81,66,91,57,43,13,100,59,74,83,72,91,95,92,5,46,65,9,79,20,56,87,69,80,55,3,91,18,6,78,100,75,22,47,28,26,43,12,3,49,34,88,22,97,21,66,74,0,36,73,81,37,10,22
78_2,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259
78_3,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313
78_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
79_0,20,81,42,69,87,87,29,19,33,43,4,20,67,12,92,58,78,74,89,0,74,95,66,71,50,32,35,32,51,8,81,15,100,59,69,64,29,50,90,30,0,28,78,74,63,95,42,81,2,0,88,45,88,60,92,0,77,45,27,61,20,94,59,7,42,36,31,94,40,5,93,4,20,13,82,41,78,87,43,58,3,37,70,94,2,32,1,51,48,15,35,69,24,3,94,25,90,54,16,45,94,94,43,62,39,7,16,58,5,77,50,29,94,38,77,65,4,87,86,19
79_1,16,61,88,56,46,37,11,48,73,34,2,37,91,27,22,5,98,84,31,93,56,78,19,73,64,92,97,39,86,61,56,64,3,80,72,15,65,10,99,95,46,66,18,50,5,68,66,26,50,66,73,52,6,12,28,41,81,8,48,98,93,64,83,21,76,46,28,64,70,45,64,59,46,61,78,51,27,73,30,46,0,79,99,14,46,9,92,34,8,52,80,8,78,22,18,4,42,47,81,46,81,9,8,40,26,90,99,31,49,76,87,76,54,37,31,58,55,1,73,47
79_2,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739,9739
79_3,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299
79_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
80_0,75,85,72,44,37,81,39,10,28,77,95,62,5,63,19,99,33,37,12,42,21,59,23,72,11,95,35,94,96,100,91,29,52,13,58,17,73,48,65,88,5,51,97,81,8,4,98,16,19,99,64,63,69,64,41,68,80,59,2,36,82,93,77,93,46,40,95,56,99,70,62,66,25,30,55,75,96,14,22,69,69,81,3,80,100,42,45,8,92,29,42,92,97,15,20,73,13,66,75,76,39,96,27,97,98,81,46,70,51,44,29,27,73,96,9,12,56,77,80,82
80_1,83,12,85,77,45,90,46,69,29,9,41,93,68,30,96,18,17,43,20,49,47,35,49,48,94,55,8,42,38,30,45,60,7,33,78,26,17,35,75,18,16,33,38,95,25,1,27,21,65,43,91,9,88,34,52,91,79,56,30,59,23,7,36,93,95,56,65,85,90,39,77,57,14,11,10,85,36,47,46,45,8,92,47,31,86,24,19,64,15,3,43,38,17,89,70,46,97,84,25,41,85,86,50,76,26,24,46,33,95,61,78,54,72,64,88,8,49,88,33,82
80_2,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449,8449
80_3,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402
80_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
81_0,24,53,15,31,52,23,14,57,69,35,85,85,14,19,69,50,91,69,59,16,49,25,32,55,54,20,58,67,43,4,75,57,66,96,30,70,86,47,45,21,73,62,10,93,8,85,65,31,29,91,88,27,74,69,27,65,60,95,68,27,31,25,85,47,61,24,7,53,87,72,39,93,85,19,77,19,90,90,42,2,19,79,13,52,5,54,72,58,29,24,68,68,59,19,27,91,17,21,69,31,81,86,65,28,12,96,44,79,65,69,6,91,41,44,83,11,65,73,28,75
81_1,6,64,96,69,27,59,85,4,92,9,31,76,72,96,46,90,53,13,15,41,26,97,28,5,91,93,46,56,94,33,0,36,88,78,10,55,12,8,36,75,96,69,68,71,80,85,11,11,80,87,0,65,96,83,59,43,19,82,3,42,79,20,74,85,23,98,33,74,89,33,45,83,55,73,47,27,56,18,5,87,96,81,31,22,48,5,95,44,97,62,38,67,4,47,90,27,88,60,34,13,85,11,67,85,21,6,81,36,64,34,13,53,78,4,0,93,1,74,30,37
81_2,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393,30393
81_3,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848,7848
81_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
82_0,100,8,8,73,59,98,61,84,22,21,24,24,22,68,27,59,39,8,58,3,60,63,35,4,10,29,0,55,87,8,6,99,80,79,7,16,45,75,3,64,32,31,78,80,42,10,80,23,16,32,61,90,55,21,7,12,7,86,62,64,93,96,25,76,53,94,36,88,56,30,44,34,80,47,7,0,17,46,13,93,97,56,0,37,19,59,97,56,95,16,85,20,1,66,11,27,88,21,44,9,77,53,30,97,21,53,94,70,7,1,94,71,79,52,96,43,68,33,42,82
82_1,46,89,57,42,22,10,52,85,59,45,31,22,10,33,73,63,51,68,20,4,0,69,23,5,70,50,31,60,29,74,95,21,52,54,60,77,35,6,96,21,64,96,49,88,58,44,0,80,95,2,36,6,5,1,11,12,38,4,43,8,21,37,98,74,23,78,26,13,23,10,7,44,4,70,56,42,29,76,9,22,62,97,5,54,84,17,0,81,78,76,60,29,21,58,48,21,34,75,99,51,71,90,98,91,67,23,13,78,10,45,98,64,96,54,24,1,95,77,84,5
